model,perturbation,level,on_delay,off_delay,n_clean_windows,indications_mean,episodes_mean,episodes_std,indications_per_hour,episodes_per_hour,compression
D_mlp,drift,0.5,2,10,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,drift,0.5,2,15,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,drift,0.5,2,30,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,drift,0.5,2,60,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,drift,0.5,3,5,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,drift,0.5,3,10,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,drift,0.5,3,15,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,drift,0.5,3,30,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,drift,0.5,3,60,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,drift,0.5,5,5,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,drift,0.5,5,10,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,drift,0.5,5,15,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,drift,0.5,5,30,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,drift,0.5,5,60,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,drift,0.5,10,5,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,drift,0.5,10,10,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,drift,0.5,10,15,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,drift,0.5,10,30,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,drift,0.5,10,60,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,1,5,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,1,10,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,1,15,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,1,30,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,1,60,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,2,5,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,2,10,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,2,15,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,2,30,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,2,60,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,3,5,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,3,10,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,3,15,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,3,30,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,3,60,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,5,5,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,5,10,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,5,15,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,5,30,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,5,60,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,10,5,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,10,10,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,10,15,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,10,30,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.3,10,60,316.0,0.0,0.0,0.0,0.0,0.0,
D_mlp,noise,0.5,1,5,316.0,1.8,1.8,1.469693845669907,10.253164556962025,10.253164556962025,1.0
D_mlp,noise,0.5,1,10,316.0,1.8,1.8,1.469693845669907,10.253164556962025,10.253164556962025,1.0
D_mlp,noise,0.5,1,15,316.0,1.8,1.8,1.469693845669907,10.253164556962025,10.253164556962025,1.0
D_mlp,noise,0.5,1,30,316.0,1.8,1.8,1.469693845669907,10.253164556962025,10.253164556962025,1.0
D_mlp,noise,0.5,1,60,316.0,1.8,1.6,1.2000000000000002,10.253164556962025,9.113924050632912,1.125
D_mlp,noise,0.5,2,5,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
D_mlp,noise,0.5,2,10,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
D_mlp,noise,0.5,2,15,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
D_mlp,noise,0.5,2,30,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
D_mlp,noise,0.5,2,60,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
D_mlp,noise,0.5,3,5,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
D_mlp,noise,0.5,3,10,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
D_mlp,noise,0.5,3,15,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
D_mlp,noise,0.5,3,30,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
D_mlp,noise,0.5,3,60,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
D_mlp,noise,0.5,5,5,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
D_mlp,noise,0.5,5,10,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
D_mlp,noise,0.5,5,15,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
D_mlp,noise,0.5,5,30,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
D_mlp,noise,0.5,5,60,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
D_mlp,noise,0.5,10,5,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
D_mlp,noise,0.5,10,10,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
D_mlp,noise,0.5,10,15,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
D_mlp,noise,0.5,10,30,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
D_mlp,noise,0.5,10,60,316.0,1.8,0.0,0.0,10.253164556962025,0.0,
E_gbm,clean,0.0,1,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,1,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,1,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,1,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,1,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,2,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,2,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,2,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,2,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,2,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,3,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,3,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,3,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,3,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,3,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,5,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,5,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,5,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,5,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,5,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,10,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,10,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,10,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,10,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,clean,0.0,10,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,1,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,1,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,1,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,1,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,1,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,2,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,2,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,2,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,2,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,2,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,3,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,3,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,3,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,3,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,3,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,5,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,5,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,5,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,5,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,5,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,10,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,10,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,10,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,10,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,1.0,10,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,1,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,1,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,1,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,1,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,1,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,2,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,2,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,2,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,2,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,2,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,3,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,3,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,3,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,3,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,3,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,5,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,5,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,5,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,5,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,5,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,10,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,10,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,10,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,10,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,4.0,10,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,1,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,1,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,1,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,1,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,1,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,2,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,2,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,2,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,2,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,2,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,3,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,3,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,3,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,3,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,3,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,5,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,5,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,5,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,5,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,5,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,10,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,10,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,10,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,10,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,dropout,7.0,10,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,1,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,1,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,1,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,1,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,1,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,2,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,2,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,2,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,2,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,2,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,3,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,3,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,3,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,3,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,3,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,5,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,5,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,5,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,5,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,5,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,10,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,10,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,10,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,10,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.3,10,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,1,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,1,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,1,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,1,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,1,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,2,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,2,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,2,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,2,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,2,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,3,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,3,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,3,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,3,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,3,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,5,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,5,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,5,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,5,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,5,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,10,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,10,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,10,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,10,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,drift,0.5,10,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,1,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,1,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,1,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,1,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,1,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,2,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,2,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,2,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,2,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,2,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,3,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,3,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,3,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,3,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,3,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,5,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,5,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,5,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,5,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,5,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,10,5,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,10,10,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,10,15,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,10,30,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.3,10,60,316.0,0.0,0.0,0.0,0.0,0.0,
E_gbm,noise,0.5,1,5,316.0,5.4,4.4,2.727636339397171,30.759493670886076,25.06329113924051,1.2272727272727273
E_gbm,noise,0.5,1,10,316.0,5.4,3.4,2.0591260281974,30.759493670886076,19.367088607594937,1.5882352941176472
E_gbm,noise,0.5,1,15,316.0,5.4,2.8,1.4696938456699071,30.759493670886076,15.949367088607595,1.9285714285714288
E_gbm,noise,0.5,1,30,316.0,5.4,2.6,1.3564659966250538,30.759493670886076,14.810126582278482,2.076923076923077
E_gbm,noise,0.5,1,60,316.0,5.4,1.8,1.1661903789690602,30.759493670886076,10.253164556962025,3.0
E_gbm,noise,0.5,2,5,316.0,5.4,0.6,0.7999999999999999,30.759493670886076,3.4177215189873418,9.000000000000002
E_gbm,noise,0.5,2,10,316.0,5.4,0.6,0.7999999999999999,30.759493670886076,3.4177215189873418,9.000000000000002
E_gbm,noise,0.5,2,15,316.0,5.4,0.6,0.7999999999999999,30.759493670886076,3.4177215189873418,9.000000000000002
E_gbm,noise,0.5,2,30,316.0,5.4,0.6,0.7999999999999999,30.759493670886076,3.4177215189873418,9.000000000000002
E_gbm,noise,0.5,2,60,316.0,5.4,0.4,0.48989794855663565,30.759493670886076,2.278481012658228,13.5
E_gbm,noise,0.5,3,5,316.0,5.4,0.0,0.0,30.759493670886076,0.0,
E_gbm,noise,0.5,3,10,316.0,5.4,0.0,0.0,30.759493670886076,0.0,
E_gbm,noise,0.5,3,15,316.0,5.4,0.0,0.0,30.759493670886076,0.0,
E_gbm,noise,0.5,3,30,316.0,5.4,0.0,0.0,30.759493670886076,0.0,
E_gbm,noise,0.5,3,60,316.0,5.4,0.0,0.0,30.759493670886076,0.0,
E_gbm,noise,0.5,5,5,316.0,5.4,0.0,0.0,30.759493670886076,0.0,
E_gbm,noise,0.5,5,10,316.0,5.4,0.0,0.0,30.759493670886076,0.0,
E_gbm,noise,0.5,5,15,316.0,5.4,0.0,0.0,30.759493670886076,0.0,
E_gbm,noise,0.5,5,30,316.0,5.4,0.0,0.0,30.759493670886076,0.0,
E_gbm,noise,0.5,5,60,316.0,5.4,0.0,0.0,30.759493670886076,0.0,
E_gbm,noise,0.5,10,5,316.0,5.4,0.0,0.0,30.759493670886076,0.0,
E_gbm,noise,0.5,10,10,316.0,5.4,0.0,0.0,30.759493670886076,0.0,
E_gbm,noise,0.5,10,15,316.0,5.4,0.0,0.0,30.759493670886076,0.0,
E_gbm,noise,0.5,10,30,316.0,5.4,0.0,0.0,30.759493670886076,0.0,
E_gbm,noise,0.5,10,60,316.0,5.4,0.0,0.0,30.759493670886076,0.0,
RF,clean,0.0,1,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,1,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,1,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,1,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,1,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,2,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,2,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,2,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,2,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,2,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,3,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,3,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,3,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,3,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,3,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,5,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,5,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,5,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,5,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,5,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,10,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,10,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,10,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,10,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,clean,0.0,10,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,dropout,1.0,1,5,316.0,2.2,0.4,0.8,12.531645569620254,2.278481012658228,5.5
RF,dropout,1.0,1,10,316.0,2.2,0.4,0.8,12.531645569620254,2.278481012658228,5.5
RF,dropout,1.0,1,15,316.0,2.2,0.4,0.8,12.531645569620254,2.278481012658228,5.5
RF,dropout,1.0,1,30,316.0,2.2,0.4,0.8,12.531645569620254,2.278481012658228,5.5
RF,dropout,1.0,1,60,316.0,2.2,0.4,0.8,12.531645569620254,2.278481012658228,5.5
RF,dropout,1.0,2,5,316.0,2.2,0.4,0.8,12.531645569620254,2.278481012658228,5.5
RF,dropout,1.0,2,10,316.0,2.2,0.4,0.8,12.531645569620254,2.278481012658228,5.5
RF,dropout,1.0,2,15,316.0,2.2,0.4,0.8,12.531645569620254,2.278481012658228,5.5
RF,dropout,1.0,2,30,316.0,2.2,0.4,0.8,12.531645569620254,2.278481012658228,5.5
RF,dropout,1.0,2,60,316.0,2.2,0.4,0.8,12.531645569620254,2.278481012658228,5.5
RF,dropout,1.0,3,5,316.0,2.2,0.4,0.8,12.531645569620254,2.278481012658228,5.5
RF,dropout,1.0,3,10,316.0,2.2,0.4,0.8,12.531645569620254,2.278481012658228,5.5
RF,dropout,1.0,3,15,316.0,2.2,0.4,0.8,12.531645569620254,2.278481012658228,5.5
RF,dropout,1.0,3,30,316.0,2.2,0.4,0.8,12.531645569620254,2.278481012658228,5.5
RF,dropout,1.0,3,60,316.0,2.2,0.4,0.8,12.531645569620254,2.278481012658228,5.5
RF,dropout,1.0,5,5,316.0,2.2,0.2,0.4,12.531645569620254,1.139240506329114,11.0
RF,dropout,1.0,5,10,316.0,2.2,0.2,0.4,12.531645569620254,1.139240506329114,11.0
RF,dropout,1.0,5,15,316.0,2.2,0.2,0.4,12.531645569620254,1.139240506329114,11.0
RF,dropout,1.0,5,30,316.0,2.2,0.2,0.4,12.531645569620254,1.139240506329114,11.0
RF,dropout,1.0,5,60,316.0,2.2,0.2,0.4,12.531645569620254,1.139240506329114,11.0
RF,dropout,1.0,10,5,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,dropout,1.0,10,10,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,dropout,1.0,10,15,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
